0.525807133,0.233651574
0.528402945,0.959849237
0.258166908,0.737814079
0.38938624,0.392954586
0.654908089,0.032278422
0.497635814,0.568152332
0.352646656,0.731143255
0.135184255,0.156120993
0.069962399,0.348177659
0.288528411,0.901128833
0.091052446,0.233336663
0.221154496,0.825387252
0.828218071,0.589055256
0.54951987,0.409730467
0.194948721,0.479312888
0.656384562,0.488966681
0.12469704,0.602898306
0.023797635,0.311979617
0.967206395,0.661510568
0.411706278,0.375363729
1.988739611,1.498894755
1.492095918,1.846722831
1.406770613,1.754320966
1.708818724,1.740080636
1.912376313,1.541648132
1.849776631,1.025019803
1.007286398,1.988263817
1.112254647,1.984075168
1.80847326,1.85798394
1.791618864,1.417246447
1.222547817,1.339095868
1.475694971,1.698426701
1.215257347,1.856824985
1.505106224,1.667158277
1.040617844,1.783342311
1.319430924,1.610712399
1.243152867,1.984778955
1.7649674,1.831253835
1.191845286,1.364575609
1.454952684,1.796635677
2.188769255,2.669979039
2.466706977,2.129451396
2.000050499,2.863335125
2.283280893,2.040857913
2.00557552,2.283218308
2.275974443,2.235248743
2.485796735,2.857472575
2.408845594,2.40325743
2.358153718,2.257676272
2.929480554,2.567169739
2.500299118,2.982676793
2.783961699,2.687853653
2.073956726,2.352286213
2.540295489,2.500959485
2.481878582,2.489471305
2.715813024,2.718269484
2.541943496,2.463979986
2.906084742,2.819947589
2.647972678,2.957595961
2.953504339,2.315274059
