23608.127132546946,31183.89705314822
16489.146765021847,25745.192327714627
15412.356088445875,24270.235446913583
26488.709224606562,54379.53332717347
4567.193996060176,30361.72710092967
51691.90378069992,53291.28886320926
3780.6791996143475,37297.1093897636
11278.865505402675,55460.21926658761
68728.77722656404,8920.114963587417
33006.93446077938,3227.2513281444117
32034.845572391416,18054.574095395084
69187.58159561538,46163.85115474194
64306.99185038027,2527.8948633191953
3684.75835688843,39224.721883035396
33929.489537413785,4578.119417469576
7169.334785305804,42420.05356989191
25194.996258984094,64656.14248630975
42690.28162305862,27186.16064594094
64557.77286727931,1278.6095895388394
36923.10840387981,46060.20467565377
69336.60061879575,32550.012416871694
2226.742283164418,14126.47862109997
63032.33879014464,11760.787174309675
35048.93315136961,36172.866473457456
67225.33712584326,52096.05213552686
24570.735270494682,17068.79083417914
21948.21763815282,26296.787201733838
34260.08141950429,53698.263098257674
6845.526328841069,3284.103980062516
13574.049304174418,69216.3828551291
55306.02029848009,19199.944358834822
14377.618091845865,23750.444906275858
40392.786002934125,67354.68085645261
2387.168525972163,18497.304892037417
19449.875773006872,16366.953699759393
24253.9757425616,62348.02670946521
64571.58527041918,25922.535371918937
30888.656701464002,43967.278828732284
5847.283890724051,1536.7282667715576
44050.979891639974,56685.478269393374
69119.05477214423,59957.485002530164
28800.563478522683,69261.87039929208
39423.414037210234,50506.653897408694
8750.217235451113,2166.831559772805
55626.48410133625,62732.5172817055
13065.588013622426,55451.1294943156
56629.888013396274,16784.444074889587
23265.881775771642,40452.05138047273
53611.97353300291,41498.71438263159
31614.609043661494,59615.67757647819
28575.188742332073,35368.35199161181
69182.97124998565,69582.54037829101
68658.65899096211,44580.934767343686
31734.75741700419,8956.8091861608
2404.3232633420307,49024.477994989196
48190.24562570299,62033.3694859353
64634.78811511107,41308.328194048525
7843.270306948296,55759.084844385136
6442.858787428801,1025.2728405508237
4314.8697993244305,60803.28748107722
41626.018582538134,2042.7070367029432
19944.156535186205,52904.432819195936
16621.022640092207,41029.8734757484
36958.67246906597,31193.193925917305
45499.08024807223,10205.396036982405
17450.67930145486,25198.83269500983
20863.653541823485,33084.22598484574
25423.93647525611,62758.28582618646
23909.081053718786,20093.905977617313
24972.64181988032,41480.83220242851
15935.228187867013,48383.80587931453
7512.557485418411,30830.10221464449
30898.43519618019,66178.32604859957
49814.299113490444,16193.253525316455
43085.76825780618,1540.891407566134
10550.465652825245,30068.224257350557
46942.26052870687,2885.441552107735
44040.24666872753,34261.12974855516
5007.985022971848,19380.393103477156
13850.131329660106,69366.60871220933
6540.602069735719,56341.431259161465
46201.9985037455,6397.556365852081
46385.6493258754,32437.011202554862
48913.081639467484,62022.74159024707
61311.94193196953,22740.410772608007
57585.73042725777,19809.68069432157
27151.468818252546,67999.52566627083
62806.34455706996,17092.224949780793
16544.085421701213,35939.93591340667
52802.90048802963,22455.57764898478
19914.160097325544,22970.176054176776
25097.978371396315,37625.87690814805
47282.12862093797,5647.909935549485
54150.35625695516,38966.54625029901
21881.33961353128,56067.46639842373
67717.0198320446,652.4476389418454
6795.1802464517,38143.20828618252
53041.49667642003,40002.21539756056
69205.2788796651,23468.176667055188
3945.0368937023172,49660.80550121154
